# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	UPGMAID
1300	72	pūrṇá	pūrā	puːɾɑː	Bhojpuri	751	p uː ɾ ɑː	1 7 5 7	AXBZ	PYRA	3	3.P.C 3.Y.V 3.R.C 3.A.V	2.0 1.5 1.75 0.8	0	714
1301	72	pūrṇá	pūrā	puːɾɑː	Punjabi	31	p uː ɾ ɑː	1 7 5 7	AXBZ	PYRA	13	13.P.C 13.Y.V 13.R.C 13.A.V	2.0 1.5 1.75 0.8	0	714
1302	72	pūrṇá	bharyal	bʰarjal	Sindhi	31	bʰ a r j a l	1 7 5 6 7 5	AXBCYN	PARJAL	16	16.P.C 16.A.V 16.R.C 16.J.C 16.A.V 16.L.c	2.0 1.5 1.75 1.5 1.3 0.8	0	729
1303	72	pūrṇá	bharelũ	bʰarelũ	Gujarati	32	bʰ a r e l ũ	1 7 5 7 5 7	AXBYBZ	PARELY	5	5.P.C 5.A.V 5.R.C 5.E.V 5.L.C 5.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	718
1304	72	pūrṇá	sampūrṇa	səmpuːɾɳ	Marathi	31	s ə m p uː ɾ ɳ	3 7 4 1 7 5 4	AXMBYLN	SEMPYRN	9	9.S.C 9.E.V 9.M.c 9.P.C 9.Y.V 9.R.c 9.N.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	0	722
1305	72	pūrṇá	purāy	purɑːy	Konkani	31	p u r ɑːy	1 7 5 7	AXBZ	PYRA	8	8.P.C 8.Y.V 8.R.C 8.A.V	2.0 1.5 1.75 0.8	0	714
1306	72	pūrṇá	bhora,	bʱɔɹa	Assamese	32	bʱ ɔ ɹ a	1 7 5 7	AXBZ	PURA	1	1.P.C 1.U.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	0	714
1307	72	pūrṇá	bhôra	bʰɔra	Bengali	31	bʰ ɔ r a	1 7 5 7	AXBZ	PURA	2	2.P.C 2.U.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	0	714
1308	72	pūrṇá	purṇṇô,	None	Oriya	32	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	724
1309	72	pūrṇá	None	None	Kashmiri	755	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	720
1310	72	pūrṇá	pura	None	Sinhalese	32	N o n e	0 7 4 7	AXBZ	0UNE	17	17.0.C 17.U.V 17.N.C 17.E.V	2.0 1.5 1.75 0.8	1	730
1311	72	pūrṇá	furifai	furifai	Dhivehi	32	f u r i f ai	3 7 5 7 3 7	AXBYBZ	BYRIBA	4	4.B.C 4.Y.V 4.R.C 4.I.V 4.B.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	714
1312	72	pūrṇá	pherdo	pʰerdo	Romani	31	pʰ e r d o	1 7 5 1 7	AXMBZ	PERTU	14	14.P.C 14.E.V 14.R.c 14.T.C 14.U.V	2.0 1.5 1.1 1.75 0.8	0	727
#
505	28	rakta,	rakta,	ɾəkt	Sanskrit	212	ɾ ə k t	5 7 1 1	AXLN	REKT	15	15.R.C 15.E.V 15.K.c 15.T.c	2.0 1.5 1.1 0.8	0	732
506	28	rakta,	lohita	None	Pali	210	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	742
507	28	rakta,	xūn	kʰuːn	Hindi	10	kʰ uː n	1 7 4	AXN	KYN	6	6.K.C 6.Y.V 6.N.c	2.0 1.5 0.8	0	733
508	28	rakta,	xūn	xuːn	Urdu	10	x uː n	3 7 4	AXN	GYN	18	18.G.C 18.Y.V 18.N.c	2.0 1.5 0.8	0	733
509	28	rakta,	ragat	ragat	Nepali	-1	r a g a t	5 7 1 7 1	AXBYN	RAKAT	10	10.R.C 10.A.V 10.K.C 10.A.V 10.T.c	2.0 1.5 1.75 1.3 0.8	0	738
510	28	rakta,	ख़ūn	kʰuːn	Bhojpuri	202	kʰ uː n	1 7 4	AXN	KYN	3	3.K.C 3.Y.V 3.N.c	2.0 1.5 0.8	0	733
511	28	rakta,	xūn,	ɛksūɛn	Punjabi	10	ɛ k s ūɛ n	7 1 3 7 4	XBCYN	EKSYN	13	13.E.V 13.K.C 13.S.C 13.Y.V 13.N.c	1.5 1.75 1.5 1.3 0.8	0	733
512	28	rakta,	ratu	ɾʊtːᵊ	Sindhi	115	ɾ ʊ tːᵊ	5 7 1	AXN	RYT	16	16.R.C 16.Y.V 16.T.c	2.0 1.5 0.8	0	746
513	28	rakta,	lohī	loʰiː	Gujarati	10	l oʰiː	5 7	AX	LU	5	5.L.C 5.U.V	2.0 1.5	0	734
514	28	rakta,	rakta	ɾəkt	Marathi	-3	ɾ ə k t	5 7 1 1	AXLN	REKT	9	9.R.C 9.E.V 9.K.c 9.T.c	2.0 1.5 1.1 0.8	0	732
515	28	rakta,	ragat	ragat	Konkani	-2	r a g a t	5 7 1 7 1	AXBYN	RAKAT	8	8.R.C 8.A.V 8.K.C 8.A.V 8.T.c	2.0 1.5 1.75 1.3 0.8	0	738
516	28	rakta,	tez	tez	Assamese	-33	t e z	1 7 3	AXN	TES	1	1.T.C 1.E.V 1.S.c	2.0 1.5 0.8	0	731
517	28	rakta,	rôkt	rɔkto	Bengali	-1	r ɔ k t o	5 7 1 1 7	AXMBZ	RUKTU	2	2.R.C 2.U.V 2.K.c 2.T.C 2.U.V	2.0 1.5 1.1 1.75 0.8	0	732
518	28	rakta,	rôktô,	ɾɔktɔ	Oriya	-1	ɾ ɔ k t ɔ	5 7 1 1 7	AXMBZ	RUKTU	11	11.R.C 11.U.V 11.K.c 11.T.C 11.U.V	2.0 1.5 1.1 1.75 0.8	0	741
519	28	rakta,	None	None	Kashmiri	206	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	737
520	28	rakta,	lē	leː	Sinhalese	10	l eː	5 7	AX	LE	17	17.L.C 17.E.V	2.0 1.5	0	734
521	28	rakta,	lē	leː	Dhivehi	10	l eː	5 7	AX	LE	4	4.L.C 4.E.V	2.0 1.5	0	734
522	28	rakta,	rat	ɹæt	Romani	115	ɹ æ t	5 7 1	AXN	RET	14	14.R.C 14.E.V 14.T.c	2.0 1.5 0.8	0	738
1151	64	rakta,	rakta,	ɾəkt	Sanskrit	1442	ɾ ə k t	5 7 1 1	AXLN	REKT	15	15.R.C 15.E.V 15.K.c 15.T.c	2.0 1.5 1.1 0.8	1	732
1152	64	rakta,	lohita	None	Pali	1440	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	742
1153	64	rakta,	lāl	lɑːl	Hindi	63	l ɑː l	5 7 5	AXN	LAL	6	6.L.C 6.A.V 6.L.c	2.0 1.5 0.8	0	734
1154	64	rakta,	surx,	suɾx	Urdu	63	s u ɾ x	3 7 5 3	AXLN	SYRG	18	18.S.C 18.Y.V 18.R.c 18.G.c	2.0 1.5 1.1 0.8	0	766
1155	64	rakta,	rāto	räto	Nepali	128	r ä t o	5 7 1 7	AXBZ	RATU	10	10.R.C 10.A.V 10.T.C 10.U.V	2.0 1.5 1.75 0.8	0	758
1156	64	rakta,	lāl	lɑːl	Bhojpuri	1434	l ɑː l	5 7 5	AXN	LAL	3	3.L.C 3.A.V 3.L.c	2.0 1.5 0.8	0	734
1157	64	rakta,	lāl	lɑːl	Punjabi	63	l ɑː l	5 7 5	AXN	LAL	13	13.L.C 13.A.V 13.L.c	2.0 1.5 0.8	0	734
1158	64	rakta,	gāṛho	gɑːṛʱo	Sindhi	63	g ɑː ṛʱ o	1 7 5 7	AXBZ	KARU	16	16.K.C 16.A.V 16.R.C 16.U.V	2.0 1.5 1.75 0.8	0	764
1159	64	rakta,	lāl	lɑːl	Gujarati	63	l ɑː l	5 7 5	AXN	LAL	5	5.L.C 5.A.V 5.L.c	2.0 1.5 0.8	0	734
1160	64	rakta,	lāl	lɑːl	Marathi	63	l ɑː l	5 7 5	AXN	LAL	9	9.L.C 9.A.V 9.L.c	2.0 1.5 0.8	0	734
1161	64	rakta,	lāl	lɑːl	Konkani	282	l ɑː l	5 7 5	AXN	LAL	8	8.L.C 8.A.V 8.L.c	2.0 1.5 0.8	0	734
1162	64	rakta,	roṅa	ɹɔŋa	Assamese	128	ɹ ɔ ŋ a	5 7 4 7	AXBZ	RUNA	1	1.R.C 1.U.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	0	749
1163	64	rakta,	lal	lal	Bengali	63	l a l	5 7 5	AXN	LAL	2	2.L.C 2.A.V 2.L.c	2.0 1.5 0.8	0	734
1164	64	rakta,	lalô,	lalɔ	Oriya	63	l a l ɔ	5 7 5 7	AXBZ	LALU	11	11.L.C 11.A.V 11.L.C 11.U.V	2.0 1.5 1.75 0.8	0	734
1165	64	rakta,	None	None	Kashmiri	1438	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	737
1166	64	rakta,	ratu	ratu	Sinhalese	128	r a t u	5 7 1 7	AXBZ	RATY	17	17.R.C 17.A.V 17.T.C 17.Y.V	2.0 1.5 1.75 0.8	0	758
1167	64	rakta,	rat̊	rat̊	Dhivehi	128	r a t̊	5 7 1	AXN	RAT	4	4.R.C 4.A.V 4.T.c	2.0 1.5 0.8	0	738
1168	64	rakta,	lolo	lolo	Romani	63	l o l o	5 7 5 7	AXBZ	LULU	14	14.L.C 14.U.V 14.L.C 14.U.V	2.0 1.5 1.75 0.8	0	734
#
1241	69	rā́tri,	rā́tri,	ɾɑːtɾiː	Sanskrit	1324	ɾ ɑː t ɾ iː	5 7 1 5 7	AXBCZ	RATRI	15	15.R.C 15.A.V 15.T.C 15.R.C 15.I.V	2.0 1.5 1.75 1.5 0.8	0	769
1242	69	rā́tri,	ratti	ˈrɑtːi	Pali	1324	ˈr ɑ tː i	5 7 1 7	AXBZ	RATI	12	12.R.C 12.A.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	0	769
1243	69	rā́tri,	rāt	ɾɑːt	Hindi	58	ɾ ɑː t	5 7 1	AXN	RAT	6	6.R.C 6.A.V 6.T.c	2.0 1.5 0.8	0	769
1244	69	rā́tri,	rāt	ɾɑːt	Urdu	58	ɾ ɑː t	5 7 1	AXN	RAT	18	18.R.C 18.A.V 18.T.c	2.0 1.5 0.8	0	769
1245	69	rā́tri,	rāt,	ɾɑːt	Nepali	58	ɾ ɑː t	5 7 1	AXN	RAT	10	10.R.C 10.A.V 10.T.c	2.0 1.5 0.8	0	769
1246	69	rā́tri,	rāt	ɾɑːt	Bhojpuri	1324	ɾ ɑː t	5 7 1	AXN	RAT	3	3.R.C 3.A.V 3.T.c	2.0 1.5 0.8	0	769
1247	69	rā́tri,	rāt,	ɾaːt	Punjabi	58	ɾ aː t	5 7 1	AXN	RAT	13	13.R.C 13.A.V 13.T.c	2.0 1.5 0.8	0	769
1248	69	rā́tri,	rāti	ɾɑːt	Sindhi	58	ɾ ɑː t	5 7 1	AXN	RAT	16	16.R.C 16.A.V 16.T.c	2.0 1.5 0.8	0	769
1249	69	rā́tri,	rāt	räːt	Gujarati	58	r äː t	5 7 1	AXN	RAT	5	5.R.C 5.A.V 5.T.c	2.0 1.5 0.8	0	769
1250	69	rā́tri,	rātra	ɾɑːtra	Marathi	58	ɾ ɑː t r a	5 7 1 5 7	AXBCZ	RATRA	9	9.R.C 9.A.V 9.T.C 9.R.C 9.A.V	2.0 1.5 1.75 1.5 0.8	0	769
1251	69	rā́tri,	rāt	ɾɑːt	Konkani	58	ɾ ɑː t	5 7 1	AXN	RAT	8	8.R.C 8.A.V 8.T.c	2.0 1.5 0.8	0	769
1252	69	rā́tri,	rati	ɹati	Assamese	58	ɹ a t i	5 7 1 7	AXBZ	RATI	1	1.R.C 1.A.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	0	769
1253	69	rā́tri,	ratri,	None	Bengali	58	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	0	768
1254	69	rā́tri,	rati,	ɾati	Oriya	58	ɾ a t i	5 7 1 7	AXBZ	RATI	11	11.R.C 11.A.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8	0	769
1255	69	rā́tri,	None	None	Kashmiri	1327	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	773
1256	69	rā́tri,	rǣ	rǣ	Sinhalese	58	r ǣ	5 0	AN	R0	17	17.R.C 17.0.c	2.0 0.8	0	783
1257	69	rā́tri,	rēgaⁿḍu	None	Dhivehi	58	N o n e	0 7 4 7	AXBZ	0UNE	4	4.0.C 4.U.V 4.N.C 4.E.V	2.0 1.5 1.75 0.8	1	770
1258	69	rā́tri,	rat	ɹæt	Romani	58	ɹ æ t	5 7 1	AXN	RET	14	14.R.C 14.E.V 14.T.c	2.0 1.5 0.8	1	769
#
271	15	strī́	strī́	stɾiː	Sanskrit	2449	s t ɾ iː	3 1 5 7	ACCZ	STRI	15	15.S.C 15.T.C 15.R.C 15.I.V	2.0 1.5 1.5 0.8	0	788
272	15	strī́	itthī	itthi:	Pali	2450	i tt h i:	7 1 3 7	XBCZ	ITHI	12	12.I.V 12.T.C 12.H.C 12.I.V	1.5 1.75 1.5 0.8	0	795
273	15	strī́	aurat,	ɔːɾət	Hindi	-7	ɔː ɾ ə t	7 5 7 1	XBYN	URET	6	6.U.V 6.R.C 6.E.V 6.T.c	1.5 1.75 1.3 0.8	0	789
274	15	strī́	'aurat	ɔːɾət	Urdu	-7	ɔː ɾ ə t	7 5 7 1	XBYN	URET	18	18.U.V 18.R.C 18.E.V 18.T.c	1.5 1.75 1.3 0.8	0	789
275	15	strī́	āimāī,	äimäi	Nepali	244	ä i m ä i	7 7 4 7 7	XYBYZ	AIMAI	10	10.A.V 10.I.V 10.M.C 10.A.V 10.I.V	1.5 1.3 1.75 1.3 0.8	0	793
276	15	strī́	mehrārū,	None	Bhojpuri	2442	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	786
277	15	strī́	aurat	None	Punjabi	135	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	0	796
278	15	strī́	'aurat,	ɔːɾət	Sindhi	206	ɔː ɾ ə t	7 5 7 1	XBYN	URET	16	16.U.V 16.R.C 16.E.V 16.T.c	1.5 1.75 1.3 0.8	0	789
279	15	strī́	strī	stɾiː	Gujarati	268	s t ɾ iː	3 1 5 7	ACCZ	STRI	5	5.S.C 5.T.C 5.R.C 5.I.V	2.0 1.5 1.5 0.8	0	788
280	15	strī́	bāī	bɑːiː	Marathi	268	b ɑːiː	1 7	AX	PA	9	9.P.C 9.A.V	2.0 1.5	0	791
281	15	strī́	bāil	bɑːiːl	Konkani	-8	b ɑːiː l	1 7 5	AXN	PAL	8	8.P.C 8.A.V 8.L.c	2.0 1.5 0.8	0	791
282	15	strī́	maiki	maɪkimanuʱ	Assamese	135	m aɪ k i m a n uʱ	4 7 1 7 4 7 4 7	AXBYBYBZ	MAKIMANY	1	1.M.C 1.A.V 1.K.C 1.I.V 1.M.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	784
283	15	strī́	môhila	mɔɦila	Bengali	321	m ɔ ɦ i l a	4 7 3 7 5 7	AXBYBZ	MUHILA	2	2.M.C 2.U.V 2.H.C 2.I.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	785
284	15	strī́	nari,	naɾi	Oriya	268	n a ɾ i	4 7 5 7	AXBZ	NARI	11	11.N.C 11.A.V 11.R.C 11.I.V	2.0 1.5 1.75 0.8	0	794
285	15	strī́	zanān	zanaːn	Kashmiri	2446	z a n aː n	3 7 4 7 4	AXBYN	SANAN	7	7.S.C 7.A.V 7.N.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 0.8	0	790
286	15	strī́	gǣni	ʤiǣni	Sinhalese	429	ʤ i ǣ n i	2 7 0 4 7	AXBCZ	CI0NI	17	17.C.C 17.I.V 17.0.C 17.N.C 17.I.V	2.0 1.5 1.75 1.5 0.8	0	800
287	15	strī́	an̊hen̊	æn̊hɛn̊	Dhivehi	244	æ n̊ h ɛ n̊	7 4 3 7 4	XMBYN	ENHEN	4	4.E.V 4.N.c 4.H.C 4.E.V 4.N.c	1.5 1.1 1.75 1.3 0.8	0	787
288	15	strī́	ʒuvli	dʒuvʎi	Romani	471	d ʒ u v ʎ i	1 3 7 3 5 7	ACXBCZ	TSYBLI	14	14.T.C 14.S.C 14.Y.V 14.B.C 14.L.C 14.I.V	2.0 1.5 1.5 1.75 1.5 0.8	0	797
#
846	47	stána	stána	stɐnɐ	Sanskrit	246	s t ɐ n ɐ	3 1 7 4 7	ACYBZ	STENE	15	15.S.C 15.T.C 15.E.V 15.N.C 15.E.V	2.0 1.5 1.3 1.75 0.8	0	811
847	47	stána	thana	ˈtɑːnə	Pali	246	ˈt ɑː n ə	1 7 4 7	AXBZ	TANE	12	12.T.C 12.A.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	0	811
848	47	stána	chātī	tʃʰɑːtiː	Hindi	12	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	6	6.T.C 6.S.C 6.A.V 6.T.C 6.I.V	2.0 1.5 1.5 1.75 0.8	0	803
849	47	stána	sīnā	siːna	Urdu	12	s iː n a	3 7 4 7	AXBZ	SINA	18	18.S.C 18.I.V 18.N.C 18.A.V	2.0 1.5 1.75 0.8	0	811
850	47	stána	chātī,	tʃʰɑːtiː	Nepali	12	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	10	10.T.C 10.S.C 10.A.V 10.T.C 10.I.V	2.0 1.5 1.5 1.75 0.8	0	803
851	47	stána	chātī,	tʃʰɑːtiː	Bhojpuri	246	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	3	3.T.C 3.S.C 3.A.V 3.T.C 3.I.V	2.0 1.5 1.5 1.75 0.8	0	803
852	47	stána	chātī	tʃʰɑːtiː	Punjabi	12	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	13	13.T.C 13.S.C 13.A.V 13.T.C 13.I.V	2.0 1.5 1.5 1.75 0.8	0	803
853	47	stána	chātī	tʃʰɑːtiː	Sindhi	12	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	16	16.T.C 16.S.C 16.A.V 16.T.C 16.I.V	2.0 1.5 1.5 1.75 0.8	0	803
854	47	stána	chātī	tʃʰɑːtiː	Gujarati	12	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	5	5.T.C 5.S.C 5.A.V 5.T.C 5.I.V	2.0 1.5 1.5 1.75 0.8	0	803
855	47	stána	chātī,	tʃʰɑːtiː	Marathi	-4	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	9	9.T.C 9.S.C 9.A.V 9.T.C 9.I.V	2.0 1.5 1.5 1.75 0.8	0	803
856	47	stána	chātī,	tʃʰɑːtiː	Konkani	116	t ʃʰ ɑː t iː	1 3 7 1 7	ACXBZ	TSATI	8	8.T.C 8.S.C 8.A.V 8.T.C 8.I.V	2.0 1.5 1.5 1.75 0.8	0	803
857	47	stána	buku	buku	Assamese	297	b u k u	1 7 1 7	AXBZ	PYKY	1	1.P.C 1.Y.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	0	801
858	47	stána	buk	buk	Bengali	297	b u k	1 7 1	AXN	PYK	2	2.P.C 2.Y.V 2.K.c	2.0 1.5 0.8	0	801
859	47	stána	stônô,	stɔnɔ	Oriya	12	s t ɔ n ɔ	3 1 7 4 7	ACYBZ	STUNU	11	11.S.C 11.T.C 11.U.V 11.N.C 11.U.V	2.0 1.5 1.3 1.75 0.8	0	811
860	47	stána	None	None	Kashmiri	250	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	807
861	47	stána	tanē,	tane:	Sinhalese	116	t a n e:	1 7 4 7	AXBZ	TANE	17	17.T.C 17.A.V 17.N.C 17.E.V	2.0 1.5 1.75 0.8	0	811
862	47	stána	kisfā	kisfā	Dhivehi	297	k i s f ā	1 7 3 3 7	AXMBZ	KISBA	4	4.K.C 4.I.V 4.S.c 4.B.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0	804
863	47	stána	ćući	ćjuć	Romani	592	ć j u ć	0 6 7 0	ACXN	0JY0	14	14.0.C 14.J.C 14.Y.V 14.0.c	2.0 1.5 1.5 0.8	0	814
#
145	8	sárva	sárva	sɐɾʋɐ	Sanskrit	25	s ɐ ɾ ʋ ɐ	3 7 5 6 7	AXBCZ	SERWE	15	15.S.C 15.E.V 15.R.C 15.W.C 15.E.V	2.0 1.5 1.75 1.5 0.8	0	818
146	8	sárva	sabba	ˈsabba	Pali	22	ˈs a bb a	3 7 1 7	AXBZ	SAPA	12	12.S.C 12.A.V 12.P.C 12.A.V	2.0 1.5 1.75 0.8	0	816
147	8	sárva	sab,	səb	Hindi	1	s ə b	3 7 1	AXN	SEP	6	6.S.C 6.E.V 6.P.c	2.0 1.5 0.8	0	816
148	8	sárva	sab,	sabb	Urdu	1	s a bb	3 7 1	AXN	SAP	18	18.S.C 18.A.V 18.P.c	2.0 1.5 0.8	0	828
149	8	sárva	sabai,	sʌbʌi	Nepali	1	s ʌ b ʌi	3 7 1 7	AXBZ	SEPE	10	10.S.C 10.E.V 10.P.C 10.E.V	2.0 1.5 1.75 0.8	0	816
150	8	sárva	kul,	kʊl	Bhojpuri	12	k ʊ l	1 7 5	AXN	KYL	3	3.K.C 3.Y.V 3.L.c	2.0 1.5 0.8	0	817
151	8	sárva	sārā,	sɑːɾɑː	Punjabi	1	s ɑː ɾ ɑː	3 7 5 7	AXBZ	SARA	13	13.S.C 13.A.V 13.R.C 13.A.V	2.0 1.5 1.75 0.8	0	818
152	8	sárva	sabhu	sabʰu	Sindhi	1	s a bʰ u	3 7 1 7	AXBZ	SAPY	16	16.S.C 16.A.V 16.P.C 16.Y.V	2.0 1.5 1.75 0.8	0	816
153	8	sárva	badhũ,	bədʰũ	Gujarati	1	b ə dʰ ũ	1 7 1 7	AXBZ	PETY	5	5.P.C 5.E.V 5.T.C 5.Y.V	2.0 1.5 1.75 0.8	0	815
154	8	sárva	sagḷe,	səɡɭe	Marathi	270	s ə ɡ ɭ e	3 7 1 5 7	AXBCZ	SEKLE	9	9.S.C 9.E.V 9.K.C 9.L.C 9.E.V	2.0 1.5 1.75 1.5 0.8	0	822
155	8	sárva	sagḷe	səɡɭe	Konkani	270	s ə ɡ ɭ e	3 7 1 5 7	AXBCZ	SEKLE	8	8.S.C 8.E.V 8.K.C 8.L.C 8.E.V	2.0 1.5 1.75 1.5 0.8	0	822
156	8	sárva	atai,	ataɪ	Assamese	1	a t aɪ	7 1 7	XBZ	ATA	1	1.A.V 1.T.C 1.A.V	1.5 1.75 0.8	0	815
157	8	sárva	śôb	ʃɔb	Bengali	1	ʃ ɔ b	3 7 1	AXN	SUP	2	2.S.C 2.U.V 2.P.c	2.0 1.5 0.8	0	816
158	8	sárva	sôbu	sabʰu	Oriya	1	s a bʰ u	3 7 1 7	AXBZ	SAPY	11	11.S.C 11.A.V 11.P.C 11.Y.V	2.0 1.5 1.75 0.8	0	816
159	8	sárva	prth	prth	Kashmiri	17	p r t h	1 5 1 3	AXBC	PRTH	7	7.P.C 7.R.V 7.T.C 7.H.C	2.0 1.5 1.75 1.5	0	821
160	8	sárva	hæma,	hæma	Sinhalese	270	h æ m a	3 7 4 7	AXBZ	HEMA	17	17.H.C 17.E.V 17.M.C 17.A.V	2.0 1.5 1.75 0.8	0	831
161	8	sárva	hurihā	huriʰɑː	Dhivehi	174	h u r iʰɑː	3 7 5 7	AXBZ	HYRI	4	4.H.C 4.Y.V 4.R.C 4.I.V	2.0 1.5 1.75 0.8	0	818
162	8	sárva	sa	sa	Romani	1	s a	3 7	AX	SA	14	14.S.C 14.A.V	2.0 1.5	0	828
#
900	50	sū́rya,	sū́rya,	suːɾjᵊ	Sanskrit	1977	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	15	15.S.C 15.Y.V 15.R.C 15.J.C	2.0 1.5 1.75 1.5	0	839
901	50	sū́rya,	suriya	sʊɻɪjɐ	Pali	1972	s ʊ ɻ ɪ j ɐ	3 7 5 7 6 7	AXBYBZ	SYRIJE	12	12.S.C 12.Y.V 12.R.C 12.I.V 12.J.C 12.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	839
902	50	sū́rya,	sūraj	suːɾədʒ	Hindi	82	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	6	6.S.C 6.Y.V 6.R.C 6.E.V 6.T.C 6.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
903	50	sū́rya,	sūraj	None	Urdu	82	N o n e	0 7 4 7	AXBZ	0UNE	18	18.0.C 18.U.V 18.N.C 18.E.V	2.0 1.5 1.75 0.8	1	849
904	50	sū́rya,	ghām,	ɡʱam	Nepali	236	ɡʱ a m	1 7 4	AXN	KAM	10	10.K.C 10.A.V 10.M.c	2.0 1.5 0.8	0	841
905	50	sū́rya,	sūraj	suːɾədʒ	Bhojpuri	1972	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	3	3.S.C 3.Y.V 3.R.C 3.E.V 3.T.C 3.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
906	50	sū́rya,	sūraj	suːɾədʒ	Punjabi	82	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	13	13.S.C 13.Y.V 13.R.C 13.E.V 13.T.C 13.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
907	50	sū́rya,	siju,	suːɾədʒ	Sindhi	82	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	16	16.S.C 16.Y.V 16.R.C 16.E.V 16.T.C 16.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
908	50	sū́rya,	sūrya,	None	Gujarati	82	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	836
909	50	sū́rya,	sūrya	suːɾjᵊ	Marathi	-9	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	9	9.S.C 9.Y.V 9.R.C 9.J.C	2.0 1.5 1.75 1.5	0	839
910	50	sū́rya,	sūrya	suːɾjᵊ	Konkani	-10	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	8	8.S.C 8.Y.V 8.R.C 8.J.C	2.0 1.5 1.75 1.5	0	839
911	50	sū́rya,	beli	beli	Assamese	352	b e l i	1 7 5 7	AXBZ	PELI	1	1.P.C 1.E.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	0	832
912	50	sū́rya,	śurjô	ˈʃurdʒːo	Bengali	-9	ˈʃ u r d ʒː o	3 7 5 1 3 7	AXMBCZ	SYRTSU	2	2.S.C 2.Y.V 2.R.c 2.T.C 2.S.C 2.U.V	2.0 1.5 1.1 1.75 1.5 0.8	0	833
