# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	LEXSTATID
899	59	smoke	dun̊	None	Dhivehi	78	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	789
900	59	smoke	thuv	None	Romani	78	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	798
#
781	52	star	star	stɑːɹ	English	2149	s t ɑː ɹ	3 1 7 5	ACYN	STAR	4	4.S.C 4.T.C 4.A.V 4.R.c	2.0 1.5 1.3 0.8	0	803
782	52	star	tārā	tɑːɾɑː	Hindi	80	t ɑː ɾ ɑː	1 7 5 7	AXBZ	TARA	6	6.T.C 6.A.V 6.R.C 6.A.V	2.0 1.5 1.75 0.8	0	800
783	52	star	sitārā	None	Urdu	80	N o n e	0 7 4 7	AXBZ	0UNE	15	15.0.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 0.8	1	814
784	52	star	tārā	tɑːɾɑː	Nepali	80	t ɑː ɾ ɑː	1 7 5 7	AXBZ	TARA	9	9.T.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	0	802
785	52	star	tārā	taːraː	Punjabi	80	t aː r aː	1 7 5 7	AXBZ	TARA	11	11.T.C 11.A.V 11.R.C 11.A.V	2.0 1.5 1.75 0.8	0	800
786	52	star	tāro	tɑːro	Sindhi	80	t ɑː r o	1 7 5 7	AXBZ	TARU	13	13.T.C 13.A.V 13.R.C 13.U.V	2.0 1.5 1.75 0.8	0	802
787	52	star	tāro	None	Gujarati	80	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	804
788	52	star	tārā	tɑːɾɑː	Marathi	80	t ɑː ɾ ɑː	1 7 5 7	AXBZ	TARA	8	8.T.C 8.A.V 8.R.C 8.A.V	2.0 1.5 1.75 0.8	0	802
789	52	star	tāro	None	Konkani	-9	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	806
790	52	star	tora	tɔɹa	Assamese	80	t ɔ ɹ a	1 7 5 7	AXBZ	TURA	1	1.T.C 1.U.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	0	800
791	52	star	tara	tara	Bengali	80	t a r a	1 7 5 7	AXBZ	TARA	2	2.T.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	0	800
792	52	star	tara	taɾa	Oriya	80	t a ɾ a	1 7 5 7	AXBZ	TARA	10	10.T.C 10.A.V 10.R.C 10.A.V	2.0 1.5 1.75 0.8	0	800
793	52	star	taru	None	Sinhalese	80	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	813
794	52	star	tari	təɾi	Dhivehi	80	t ə ɾ i	1 7 5 7	AXBZ	TERI	3	3.T.C 3.E.V 3.R.C 3.I.V	2.0 1.5 1.75 0.8	0	802
795	52	star	ćexrain	None	Romani	-16	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	811
#
826	55	stone	stone	stəʊn	English	2163	s t əʊ n	3 1 7 4	ACYN	STEN	4	4.S.C 4.T.C 4.E.V 4.N.c	2.0 1.5 1.3 0.8	0	818
827	55	stone	patthar	pəttʰəɾ	Hindi	81	p ə t tʰ ə ɾ	1 7 1 1 7 5	AXMBYN	PETTER	6	6.P.C 6.E.V 6.T.c 6.T.C 6.E.V 6.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	815
828	55	stone	patthar	pətːʰəɾ	Urdu	81	p ə tːʰ ə ɾ	1 7 1 7 5	AXBYN	PETER	15	15.P.C 15.E.V 15.T.C 15.E.V 15.R.c	2.0 1.5 1.75 1.3 0.8	0	815
829	55	stone	ḍhuṅgā	pəttʰəɾ	Nepali	371	p ə t tʰ ə ɾ	1 7 1 1 7 5	AXMBYN	PETTER	9	9.P.C 9.E.V 9.T.c 9.T.C 9.E.V 9.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0	815
830	55	stone	patthar	None	Punjabi	81	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	825
831	55	stone	patharu	None	Sindhi	81	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	827
832	55	stone	paththar	None	Gujarati	81	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	819
833	55	stone	dagaḍ	None	Marathi	286	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	822
834	55	stone	phātar	None	Konkani	81	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	821
835	55	stone	xil	patʰɔɹ	Assamese	31	p a tʰ ɔ ɹ	1 7 1 7 5	AXBYN	PATUR	1	1.P.C 1.A.V 1.T.C 1.U.V 1.R.c	2.0 1.5 1.75 1.3 0.8	0	815
836	55	stone	pathôr	None	Bengali	81	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	816
837	55	stone	pôthôrô	None	Oriya	81	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	824
838	55	stone	gala	None	Sinhalese	-6	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	822
839	55	stone	gā	ɡəː	Dhivehi	351	ɡ əː	1 7	AX	KE	3	3.K.C 3.E.V	2.0 1.5	0	817
840	55	stone	barr	parː	Romani	167	p a rː	1 7 5	AXN	PAR	12	12.P.C 12.A.V 12.R.c	2.0 1.5 0.8	0	826
#
751	50	sun	sun	sʌn	English	2212	s ʌ n	3 7 4	AXN	SEN	4	4.S.C 4.E.V 4.N.c	2.0 1.5 0.8	0	831
752	50	sun	sūraj	suːɾədʒ	Hindi	82	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	6	6.S.C 6.Y.V 6.R.C 6.E.V 6.T.C 6.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
753	50	sun	sūraj	None	Urdu	82	N o n e	0 7 4 7	AXBZ	0UNE	15	15.0.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 0.8	1	842
754	50	sun	ghām	suːɾjᵊ	Nepali	236	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	9	9.S.C 9.Y.V 9.R.C 9.J.C	2.0 1.5 1.75 1.5	0	834
755	50	sun	sūraj	None	Punjabi	82	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	838
756	50	sun	siju	suːɾədʒ	Sindhi	82	s uː ɾ ə d ʒ	3 7 5 7 1 3	AXBYBC	SYRETS	13	13.S.C 13.Y.V 13.R.C 13.E.V 13.T.C 13.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	833
757	50	sun	sūrya	None	Gujarati	82	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	832
758	50	sun	sūrya	suːɾjᵊ	Marathi	-9	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	8	8.S.C 8.Y.V 8.R.C 8.J.C	2.0 1.5 1.75 1.5	0	830
759	50	sun	sūrya	suːɾjᵊ	Konkani	-10	s uː ɾ jᵊ	3 7 5 6	AXBC	SYRJ	7	7.S.C 7.Y.V 7.R.C 7.J.C	2.0 1.5 1.75 1.5	0	834
760	50	sun	beli	beli	Assamese	352	b e l i	1 7 5 7	AXBZ	PELI	1	1.P.C 1.E.V 1.L.C 1.I.V	2.0 1.5 1.75 0.8	0	828
761	50	sun	śurjô	ˈʃurdʒːo	Bengali	-9	ˈʃ u r d ʒː o	3 7 5 1 3 7	AXMBCZ	SYRTSU	2	2.S.C 2.Y.V 2.R.c 2.T.C 2.S.C 2.U.V	2.0 1.5 1.1 1.75 1.5 0.8	0	829
762	50	sun	surjyô	suɾdʒjɔ	Oriya	-11	s u ɾ d ʒ j ɔ	3 7 5 1 3 6 7	AXMBCCZ	SYRTSJU	10	10.S.C 10.Y.V 10.R.c 10.T.C 10.S.C 10.J.C 10.U.V	2.0 1.5 1.1 1.75 1.5 1.5 0.8	0	829
763	50	sun	iru	None	Sinhalese	82	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	831
764	50	sun	iru	iɾu	Dhivehi	82	i ɾ u	7 5 7	XBZ	IRY	3	3.I.V 3.R.C 3.Y.V	1.5 1.75 0.8	0	830
765	50	sun	kham	kham	Romani	236	k h a m	1 3 7 4	ACXN	KHAM	12	12.K.C 12.H.C 12.A.V 12.M.c	2.0 1.5 1.5 0.8	0	839
#
496	33	tail	tail	teɪl	English	2256	t eɪ l	1 7 5	AXN	TEL	4	4.T.C 4.E.V 4.L.c	2.0 1.5 0.8	0	846
497	33	tail	pū̃ch	pũːtʃʰ	Hindi	84	p ũː t ʃʰ	1 7 1 3	AXBC	PYTS	6	6.P.C 6.Y.V 6.T.C 6.S.C	2.0 1.5 1.75 1.5	0	848
498	33	tail	pūnch	damma	Urdu	84	d a mm a	1 7 4 7	AXBZ	TAMA	15	15.T.C 15.A.V 15.M.C 15.A.V	2.0 1.5 1.75 0.8	0	857
499	33	tail	pucchar	None	Nepali	84	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	1	851
500	33	tail	pūch	None	Punjabi	84	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	853
501	33	tail	puchu	None	Sindhi	84	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	855
502	33	tail	pū̃chḍī	None	Gujarati	84	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	847
503	33	tail	śepūṭ	p	Marathi	288	p	1	A	P	8	8.P.C	2.0	0	850
504	33	tail	śempḍī	None	Konkani	84	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	849
505	33	tail	nez	nɛz	Assamese	317	n ɛ z	4 7 3	AXN	NES	1	1.N.C 1.E.V 1.S.c	2.0 1.5 0.8	0	843
506	33	tail	lej	None	Bengali	317	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	844
507	33	tail	lañjô	None	Oriya	317	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	852
508	33	tail	waligaya	None	Sinhalese	317	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	851
509	33	tail	nagū	None	Dhivehi	317	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	845
510	33	tail	pori	ˈpori	Romani	601	ˈp o r i	1 7 5 7	AXBZ	PURI	12	12.P.C 12.U.V 12.R.C 12.I.V	2.0 1.5 1.75 0.8	0	854
#
61	4	that	that	ˈðæt	English	2272	ˈð æ t	3 7 1	AXN	DET	4	4.D.C 4.E.V 4.T.c	2.0 1.5 0.8	0	861
62	4	that	vah	ʋəɦ	Hindi	85	ʋ ə ɦ	6 7 3	AXN	WEH	6	6.W.C 6.E.V 6.H.c	2.0 1.5 0.8	0	863
63	4	that	voh	ʋoː	Urdu	85	ʋ oː	6 7	AX	WU	15	15.W.C 15.U.V	2.0 1.5	0	872
64	4	that	tyo	tjo	Nepali	85	t j o	1 6 7	ACX	TJU	9	9.T.C 9.J.C 9.U.V	2.0 1.5 1.5	0	866
65	4	that	uha	None	Punjabi	85	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	868
66	4	that	hū*	None	Sindhi	85	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	870
67	4	that	pelũ	None	Gujarati	203	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	862
68	4	that	to*	tɐj	Marathi	203	t ɐ j	1 7 6	AXN	TEJ	8	8.T.C 8.E.V 8.J.c	2.0 1.5 0.8	0	864
69	4	that	to	tɐj	Konkani	203	t ɐ j	1 7 6	AXN	TEJ	7	7.T.C 7.E.V 7.J.c	2.0 1.5 0.8	0	864
70	4	that	xei	None	Assamese	353	N o n e	0 7 4 7	AXBZ	0UNE	1	1.0.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	0	858
71	4	that	o	ʊ	Bengali	85	ʊ	7	X	Y	2	2.Y.V	1.5	0	859
72	4	that	taha	None	Oriya	353	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	867
73	4	that	ē*	None	Sinhalese	85	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	871
74	4	that	tiޭ	None	Dhivehi	289	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	860
75	4	that	kodo	ˈkodo	Romani	85	ˈk o d o	1 7 1 7	AXBZ	KUTU	12	12.K.C 12.U.V 12.T.C 12.U.V	2.0 1.5 1.75 0.8	0	869
#
46	3	this	this	ðɪs	English	2358	ð ɪ s	3 7 3	AXN	DIS	4	4.D.C 4.I.V 4.S.c	2.0 1.5 0.8	0	876
47	3	this	yah	jəɦ	Hindi	86	j ə ɦ	6 7 3	AXN	JEH	6	6.J.C 6.E.V 6.H.c	2.0 1.5 0.8	0	878
48	3	this	yeh	None	Urdu	86	N o n e	0 7 4 7	AXBZ	0UNE	15	15.0.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 0.8	0	887
49	3	this	yo	jo	Nepali	86	j o	6 7	AX	JU	9	9.J.C 9.U.V	2.0 1.5	0	879
50	3	this	iha	eː	Punjabi	86	eː	7	X	E	11	11.E.V	1.5	0	883
51	3	this	hī*	None	Sindhi	86	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	885
52	3	this	ā	ɑː	Gujarati	86	ɑː	7	X	A	5	5.A.V	1.5	0	877
53	3	this	hā*	ɦeː	Marathi	86	ɦ eː	3 7	AX	HE	8	8.H.C 8.E.V	2.0 1.5	0	880
54	3	this	vho	jeː	Konkani	86	j eː	6 7	AX	JE	7	7.J.C 7.E.V	2.0 1.5	0	879
55	3	this	ei	ɛi	Assamese	86	ɛi	7	X	E	1	1.E.V	1.5	0	873
56	3	this	e	ɛ	Bengali	86	ɛ	7	X	E	2	2.E.V	1.5	0	873
57	3	this	eha	None	Oriya	86	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	882
58	3	this	mē*	None	Sinhalese	86	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	886
59	3	this	mi	None	Dhivehi	86	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	875
60	3	this	kado	kaːˈdoː	Romani	86	k aː ˈd oː	1 7 1 7	AXBZ	KATU	12	12.K.C 12.A.V 12.T.C 12.U.V	2.0 1.5 1.75 0.8	0	884
#
616	41	tongue	tongue	tʌŋ	English	2424	t ʌ ŋ	1 7 4	AXN	TEN	4	4.T.C 4.E.V 4.N.c	2.0 1.5 0.8	0	891
617	41	tongue	jībh	dʒiːbʱ	Hindi	88	d ʒ iː bʱ	1 3 7 1	ACXN	TSIP	6	6.T.C 6.S.C 6.I.V 6.P.c	2.0 1.5 1.5 0.8	0	888
618	41	tongue	zabān	dʒiːbʱ	Urdu	88	d ʒ iː bʱ	1 3 7 1	ACXN	TSIP	15	15.T.C 15.S.C 15.I.V 15.P.c	2.0 1.5 1.5 0.8	0	888
619	41	tongue	jibro	dzibro	Nepali	88	d z i b r o	1 3 7 1 5 7	ACXBCZ	TSIPRU	9	9.T.C 9.S.C 9.I.V 9.P.C 9.R.C 9.U.V	2.0 1.5 1.5 1.75 1.5 0.8	0	888
620	41	tongue	jībh	None	Punjabi	88	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	898
621	41	tongue	zabāna	zabɑːn	Sindhi	88	z a b ɑː n	3 7 1 7 4	AXBYN	SAPAN	13	13.S.C 13.A.V 13.P.C 13.A.V 13.N.c	2.0 1.5 1.75 1.3 0.8	0	900
622	41	tongue	jībh	dʒibʱ	Gujarati	88	d ʒ i bʱ	1 3 7 1	ACXN	TSIP	5	5.T.C 5.S.C 5.I.V 5.P.c	2.0 1.5 1.5 0.8	0	892
623	41	tongue	jībh	dʒiːbʱ	Marathi	88	d ʒ iː bʱ	1 3 7 1	ACXN	TSIP	8	8.T.C 8.S.C 8.I.V 8.P.c	2.0 1.5 1.5 0.8	0	890
624	41	tongue	jibli	dʒiːbʱ	Konkani	88	d ʒ iː bʱ	1 3 7 1	ACXN	TSIP	7	7.T.C 7.S.C 7.I.V 7.P.c	2.0 1.5 1.5 0.8	0	890
625	41	tongue	zibha	zibʱa	Assamese	88	z i bʱ a	3 7 1 7	AXBZ	SIPA	1	1.S.C 1.I.V 1.P.C 1.A.V	2.0 1.5 1.75 0.8	0	888
626	41	tongue	jibh	None	Bengali	88	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	889
627	41	tongue	jibhô	dʒibʱɔ	Oriya	88	d ʒ i bʱ ɔ	1 3 7 1 7	ACXBZ	TSIPU	10	10.T.C 10.S.C 10.I.V 10.P.C 10.U.V	2.0 1.5 1.5 1.75 0.8	0	888
628	41	tongue	diwa	None	Sinhalese	88	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	889
629	41	tongue	dū	duː	Dhivehi	88	d uː	1 7	AX	TY	3	3.T.C 3.Y.V	2.0 1.5	0	890
630	41	tongue	ćhib	tʃʰip	Romani	88	t ʃʰ i p	1 3 7 1	ACXN	TSIP	12	12.T.C 12.S.C 12.I.V 12.P.c	2.0 1.5 1.5 0.8	0	899
#
601	40	tooth	tooth	tuːθ	English	2440	t uː θ	1 7 3	AXN	TYD	4	4.T.C 4.Y.V 4.D.c	2.0 1.5 0.8	0	904
602	40	tooth	dā̃t	dɑːt	Hindi	89	d ɑː t	1 7 1	AXN	TAT	6	6.T.C 6.A.V 6.T.c	2.0 1.5 0.8	0	901
603	40	tooth	dānt	daːnt	Urdu	89	d aː n t	1 7 4 1	AXLN	TANT	15	15.T.C 15.A.V 15.N.c 15.T.c	2.0 1.5 1.1 0.8	0	907
604	40	tooth	dā̃t	dɑːt	Nepali	89	d ɑː t	1 7 1	AXN	TAT	9	9.T.C 9.A.V 9.T.c	2.0 1.5 0.8	0	901
605	40	tooth	dand	dənd	Punjabi	89	d ə n d	1 7 4 1	AXLN	TENT	11	11.T.C 11.E.V 11.N.c 11.T.c	2.0 1.5 1.1 0.8	0	907
606	40	tooth	ᶑanda	None	Sindhi	89	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	913
607	40	tooth	dā̃t	None	Gujarati	89	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	905
608	40	tooth	dāt	None	Marathi	89	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	908
609	40	tooth	dānta	dɑːnt	Konkani	89	d ɑː n t	1 7 4 1	AXLN	TANT	7	7.T.C 7.A.V 7.N.c 7.T.c	2.0 1.5 1.1 0.8	0	907
610	40	tooth	dãt	dãt	Assamese	89	d ã t	1 7 1	AXN	TAT	1	1.T.C 1.A.V 1.T.c	2.0 1.5 0.8	0	901
611	40	tooth	dãtô	dãt	Bengali	89	d ã t	1 7 1	AXN	TAT	2	2.T.C 2.A.V 2.T.c	2.0 1.5 0.8	0	901
612	40	tooth	dantô	dantɔ	Oriya	89	d a n t ɔ	1 7 4 1 7	AXMBZ	TANTU	10	10.T.C 10.A.V 10.N.c 10.T.C 10.U.V	2.0 1.5 1.1 1.75 0.8	0	901
613	40	tooth	data	None	Sinhalese	89	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	908
614	40	tooth	dat̊	None	Dhivehi	89	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	903
615	40	tooth	dand	None	Romani	89	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	912
#
316	21	tree	tree	tɹiː	English	2457	t ɹ iː	1 5 7	ACX	TRI	4	4.T.C 4.R.C 4.I.V	2.0 1.5 1.5	0	917
317	21	tree	peṛ	peːɽ	Hindi	90	p eː ɽ	1 7 5	AXN	PER	6	6.P.C 6.E.V 6.R.c	2.0 1.5 0.8	0	919
318	21	tree	darxat	deˈɾæxtʰ	Urdu	90	d e ˈɾ æ x tʰ	1 7 5 7 3 1	AXBYLN	TEREGT	15	15.T.C 15.E.V 15.R.C 15.E.V 15.G.c 15.T.c	2.0 1.5 1.75 1.3 1.1 0.8	0	928
319	21	tree	rūkh	rukʰ	Nepali	131	r u kʰ	5 7 1	AXN	RYK	9	9.R.C 9.Y.V 9.K.c	2.0 1.5 0.8	0	922
320	21	tree	rukkha	None	Punjabi	131	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	924
321	21	tree	vaṇu	None	Sindhi	169	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	926
322	21	tree	jhāḍ	None	Gujarati	266	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	918
323	21	tree	j̈hāḍ	dzʱaɖ	Marathi	266	d zʱ a ɖ	1 3 7 1	ACXN	TSAT	8	8.T.C 8.S.C 8.A.V 8.T.c	2.0 1.5 1.5 0.8	0	921
324	21	tree	jhāḍ	None	Konkani	131	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	920
325	21	tree	gos	ɡɔs	Assamese	318	ɡ ɔ s	1 7 3	AXN	KUS	1	1.K.C 1.U.V 1.S.c	2.0 1.5 0.8	0	914
326	21	tree	gach	ɡɑs	Bengali	318	ɡ ɑ s	1 7 3	AXN	KAS	2	2.K.C 2.A.V 2.S.c	2.0 1.5 0.8	0	914
327	21	tree	gôchô	None	Oriya	318	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	923
328	21	tree	gasa	None	Sinhalese	318	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	927
329	21	tree	gas	ɡəs	Dhivehi	318	ɡ ə s	1 7 3	AXN	KES	3	3.K.C 3.E.V 3.S.c	2.0 1.5 0.8	0	916
330	21	tree	rukh	None	Romani	603	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	925
#
166	11	two	two	tuː	English	2475	t uː	1 7	AX	TY	4	4.T.C 4.Y.V	2.0 1.5	0	929
167	11	two	do	doː	Hindi	91	d oː	1 7	AX	TU	6	6.T.C 6.U.V	2.0 1.5	0	934
168	11	two	do	du	Urdu	91	d u	1 7	AX	TY	15	15.T.C 15.Y.V	2.0 1.5	0	929
169	11	two	duī	dui	Nepali	91	d ui	1 7	AX	TY	9	9.T.C 9.Y.V	2.0 1.5	0	929
170	11	two	do	doː	Punjabi	91	d oː	1 7	AX	TU	11	11.T.C 11.U.V	2.0 1.5	0	934
171	11	two	ɓa	ɓa	Sindhi	91	ɓ a	1 7	AX	PA	13	13.P.C 13.A.V	2.0 1.5	0	941
172	11	two	be	be	Gujarati	91	b e	1 7	AX	PE	5	5.P.C 5.E.V	2.0 1.5	0	933
173	11	two	don	None	Marathi	91	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	936
174	11	two	don	None	Konkani	91	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	935
175	11	two	dui	dui	Assamese	91	d ui	1 7	AX	TY	1	1.T.C 1.Y.V	2.0 1.5	0	929
176	11	two	dui	dui	Bengali	91	d ui	1 7	AX	TY	2	2.T.C 2.Y.V	2.0 1.5	0	929
177	11	two	dui	dui	Oriya	91	d ui	1 7	AX	TY	10	10.T.C 10.Y.V	2.0 1.5	0	929
178	11	two	deka	None	Sinhalese	91	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	936
179	11	two	dēṣ̊	None	Dhivehi	91	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	931
180	11	two	duj	duj	Romani	91	d u j	1 7 6	AXN	TYJ	12	12.T.C 12.Y.V 12.J.c	2.0 1.5 0.8	0	940
#
1051	70	warm	warm	wɔːm	English	2516	w ɔː m	6 7 4	AXN	WUM	4	4.W.C 4.U.V 4.M.c	2.0 1.5 0.8	0	945
1052	70	warm	garm	ɡəɾəm	Hindi	-6	ɡ ə ɾ ə m	1 7 5 7 4	AXBYN	KEREM	6	6.K.C 6.E.V 6.R.C 6.E.V 6.M.c	2.0 1.5 1.75 1.3 0.8	0	942
